	Mexicali Blues					
	Peggy-O					
	Cassidy					
	Loser					
	Lazy Lightnin'					
	> Supplication					
	Brown-Eyed Women					
	Promised Land					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> The Other One					
	> Wharf Rat					
	> The Other One					
	> The Wheel					
	> Around & Around					
E:	Johnny B. Goode					
1977/05/26	Grateful Dead	Baltimore Civic Center		Baltimore	MD	(released as Dave's Picks v. 41)
I:	The Music Never Stopped					
	Sugaree					
	Mama Tried					
	Sunrise					
	Deal					
	Passenger					
	Brown-Eyed Women					
	Looks Like Rain					
	Jack-A-Roe					
	Minglewood Blues					
	Bertha					
II:	Samson & Delilah					
	High Time					
	Big River					
	Terrapin Station					
	> Estimated Prophet					
	> Eyes Of The World					
	> Not Fade Away					
	> Goin' Down The Road					
	> Around & Around					
E:	Uncle John's Band					
1977/05/28	Grateful Dead	Hartford Civic Center		Hartford	CT	(released as To Terrapin: Hartford '77)
I:	Bertha					
	> Good Lovin'					
	> Sugaree					
	Jack Straw					
	Row Jimmy					
	Minglewood Blues					
	Candyman					
	Passenger					
	Brown-Eyed Women					
	Promised Land					
II:	Samson & Delilah					
	Tennessee Jed					
	Estimated Prophet					
	> Playin' In The Band					
	> Terrapin Station					
	> Not Fade Away					
	> Wharf Rat					
	> Playin' Reprise					
	> One More Saturday Night					
E:	U.S. Blues					
1977/06/04	Grateful Dead	The Forum		Inglewood	CA	
I:	Promised Land					
	Tennessee Jed					
	El Paso					
	Peggy-O					
	Jack Straw					
	Friend Of The Devil					
	Lazy Lightnin'					
	> Supplication					
	Candyman					
	Minglewood Blues					
	Brown-Eyed Women					
	The Music Never Stopped					
II:	Samson & Delilah					
	Ship Of Fools					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Good Lovin'					
	Terrapin Station					
	> Playin' In The Band					
	> Franklin's Tower					
	> China Doll					
	> Not Fade Away					
	> Playin' Reprise					
E:	One More Saturday Night					
1977/06/07	Grateful Dead	Winterland Arena		San Francisco	CA	(released as Winterland June 1977: The Complete Recordings)
I:	Bertha					
	Jack Straw					
	Tennessee Jed					
	Looks Like Rain					
	Peggy-O					
	El Paso					
	Friend Of The Devil					
	The Music Never Stopped					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	> Good Lovin'					
	Candyman					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> Samson & Delilah					
	Terrapin Station					
	> Morning Dew					
	> Around & Around					
E:	Uncle John's Band					
	U.S. Blues					
1977/06/08	Grateful Dead	Winterland Arena		San Francisco	CA	(released as Winterland June 1977: The Complete Recordings)
I:	Minglewood Blues					
	Sugaree					
	Mexicali Blues					
	Row Jimmy					
	Passenger					
	Sunrise					
	Brown-Eyed Women					
	It's All Over Now					
	Jack-A-Roe					
	Lazy Lightnin'					
	> Supplication					
II:	Bertha					
	> Good Lovin'					
	Ramble On Rose					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> The Other One					
	> Wharf Rat					
	> Not Fade Away					
	> Goin' Down The Road					
	> Johnny B. Goode					
E:	Brokedown Palace					
1977/06/09	Grateful Dead	Winterland Arena		San Francisco	CA	(released as Winterland June 1977: The Complete Recordings)
I:	Mississippi Half-Step					
	Jack Straw					
	They Love Each Other					
	Cassidy					
	Sunrise					
	Deal					
	Looks Like Rain					
	Loser					
	The Music Never Stopped					
II:	Samson & Delilah					
	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Estimated Prophet					
	> St. Stephen					
	> Not Fade Away					
	> Drums					
	> St. Stephen					
	> Terrapin Station					
	> Sugar Magnolia					
E:	U.S. Blues					
	One More Saturday Night					
1977/09/03	Grateful Dead	Raceway Park		Englishtown	NJ	(last Truckin' 9/28/75; NRPS, then Marshall Tucker Band opened; released as Dick's Picks v. 15)
I:	Promised Land					
	They Love Each Other					
	Me & My Uncle					
	Mississippi Half-Step					
	Looks Like Rain					
	Peggy-O					
	Minglewood Blues					
	Friend Of The Devil					
	The Music Never Stopped					
II:	Bertha					
	> Good Lovin'					
	Loser					
	Estimated Prophet					
	> Eyes Of The World					
	Samson & Delilah					
	He's Gone					
	> Not Fade Away					
	> Truckin'					
E:	Terrapin Station					
1977/09/28	Grateful Dead	Paramount Northwest Theatre		Seattle	WA	
I:	Minglewood Blues					
	They Love Each Other					
	Cassidy					
	Loser					
	Jack Straw					
	Tennessee Jed					
	Passenger					
	Peggy-O					
	Me & My Uncle					
	Friend Of The Devil					
	The Music Never Stopped					
II:	Bertha					
	> Good Lovin'					
	Dire Wolf					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Not Fade Away					
	> Wharf Rat					
	> Around & Around					
E:	U.S. Blues					
1977/09/29	Grateful Dead	Paramount Northwest Theatre		Seattle	WA	
I:	Mississippi Half-Step					
	Mama Tried					
	Deal					
	Looks Like Rain					
	Ramble On Rose					
	El Paso					
	Sugaree					
	Let It Grow					
	Franklin's Tower					
II:	Samson & Delilah					
	Ship Of Fools					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> Truckin'					
	> Stella Blue					
	> Goin' Down The Road					
	> Johnny B. Goode					
E:	Uncle John's Band					
1977/10/01	Grateful Dead	Paramount Theatre		Portland	OR	(released as Dave's Picks v. 45)
I:	Promised Land					
	They Love Each Other					
	Mexicali Blues					
	Dire Wolf					
	Cassidy					
	Deal					
	Passenger					
	Tennessee Jed					
	Minglewood Blues					
	Peggy-O					
	The Music Never Stopped					
II:	Bertha					
	> Good Lovin'					
	It Must Have Been The Roses					
	Estimated Prophet					
	> Eyes Of The World					
	> Dancin' In The Streets					
	> Drums					
	> Not Fade Away					
	> Black Peter					
	> Around & Around					
1977/10/02	Grateful Dead	Paramount Theatre		Portland	OR	(last Casey Jones 10/17/74; released as Dave's Picks v. 45)
I:	Casey Jones					
	Jack Straw					
	Sunrise					
	Brown-Eyed Women					
	El Paso					
	Dupree's Diamond Blues					
	Let It Grow					
	Deal					
II:	Samson & Delilah					
	Scarlet Begonias					
	> Fire On The Mountain					
	Playin' In The Band					
	> Drums					
	> The Wheel					
	> Truckin'					
	> The Other One					
	> Wharf Rat					
	> Sugar Magnolia					
E:	Johnny B. Goode					
1977/10/06	Grateful Dead	Activity Center	Arizona State University	Tempe	AZ	
I:	Promised Land					
	Tennessee Jed					
	Jack Straw					
	Dire Wolf					
	Looks Like Rain					
	They Love Each Other					
	Minglewood Blues					
	Loser					
	The Music Never Stopped					
II:	Bertha					
	> Good Lovin'					
	Friend Of The Devil					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Not Fade Away					
	> Black Peter					
	> Not Fade Away					
	> Around & Around					
E:	Uncle John's Band					
1977/10/07	Grateful Dead	Arena	University of New Mexico	Albuquerque	NM	(portions released as Road Trips v. 1 no. 2)
I:	Mississippi Half-Step					
	Jack Straw					
	Peggy-O					
	El Paso					
	They Love Each Other					
	Big River					
	Dupree's Diamond Blues					
	Let It Grow					
	Deal					
II:	Samson & Delilah					
	Sunrise					
	Ramble On Rose					
	Passenger					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Iko Iko					
	> The Wheel					
	> Wharf Rat					
	> Sugar Magnolia					
E:	One More Saturday Night					
1977/10/09	Grateful Dead	McNichols Sports Arena		Denver	CO	
I:	Minglewood Blues					
	They Love Each Other					
	Cassidy					
	Dire Wolf					
	Looks Like Rain					
	Brown-Eyed Women					
	Lazy Lightnin'					
	> Supplication					
	Sugaree					
	The Music Never Stopped					
II:	Samson & Delilah					
	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> He's Gone					
	> Truckin'					
	> Drums					
	> Terrapin Station					
	> Around & Around					
E:	Casey Jones					
1977/10/11	Grateful Dead	Lloyd Noble Center	University of Oklahoma	Norman	OK	(last Help On The Way & Slipknot until 3/25/83; portions released as Road Trips v. 1 no. 2)
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Jack Straw					
	Peggy-O					
	El Paso					
	Sunrise					
	Deal					
	Let It Grow					
II:	Dancin' In The Streets					
	> Dire Wolf					
	Estimated Prophet					
	> Eyes Of The World					
	> Not Fade Away					
	> Wharf Rat					
	> Around & Around					
1977/10/12	Grateful Dead	Manor Downs		Austin	TX	
I:	Promised Land					
	They Love Each Other					
	Me & My Uncle					
	Candyman					
	Passenger					
	Brown-Eyed Women					
	El Paso					
	Friend Of The Devil					
	Lazy Lightnin'					
	> Supplication					
	Deal					
II:	Samson & Delilah					
	Tennessee Jed					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> The Other One					
	> Black Peter					
	> Truckin'					
	> Nobody's Fault But Mine					
	> Iko Iko					
	> Sugar Magnolia					
E:	Johnny B. Goode					
1977/10/14	Grateful Dead	Hofheinz Pavilion	University of Houston	Houston	TX	(portions released as Road Trips v. 1 no. 2)
I:	Jack Straw					
	Mississippi Half-Step					
	> El Paso					
	Brown-Eyed Women					
	Minglewood Blues					
	Loser					
	Passenger					
	Friend Of The Devil					
	Me & My Uncle					
	Tennessee Jed					
	The Music Never Stopped					
II:	Bertha					
	> Good Lovin'					
	Candyman					
	Playin' In The Band					
	> Drums					
	> The Wheel					
	> Wharf Rat					
	> Around & Around					
E:	Brokedown Palace					
	> Playin' Reprise					
1977/10/15	Grateful Dead	Moody Coliseum	Southern Methodist University	Dallas	TX	
I:	Bertha					
	> Good Lovin'					
	They Love Each Other					
	Mama Tried					
	> Big River					
	Ramble On Rose					
	Looks Like Rain					
	Peggy-O					
	Let It Grow					
II:	Samson & Delilah					
	Sunrise					
	Terrapin Station					
	> St. Stephen					
	> Not Fade Away					
	> Stella Blue					
	> Sugar Magnolia					
E:	Truckin'					
	> One More Saturday Night					
1977/10/16	Grateful Dead	Assembly Center	Louisiana State University	Baton Rouge	LA	(portions released as Road Trips v. 1 no. 2)
I:	Promised Land					
	Sugaree					
	Cassidy					
	Loser					
	Minglewood Blues					
	Friend Of The Devil					
	Sunrise					
	Dire Wolf					
	The Music Never Stopped					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> Drums					
	> The Other One					
	> Good Lovin'					
	> Terrapin Station					
	> Black Peter					
	> Around & Around					
E:	U.S. Blues					
1977/10/28	Grateful Dead	Soldiers and Sailors Memorial Hall		Kansas City	KS	
I:	Promised Land					
	They Love Each Other					
	Cassidy					
	Tennessee Jed					
	Mexicali Blues					
	> Big River					
	Brown-Eyed Women					
	Lazy Lightnin'					
	> Supplication					
	Deal					
II:	Samson & Delilah					
	Candyman					
	Sunrise					
	Passenger					
	He's Gone					
	> Drums					
	> Not Fade Away					
	> Stella Blue					
	> Goin' Down The Road					
	> Around & Around					
E:	Casey Jones					
1977/10/29	Grateful Dead	Evans Fieldhouse	Northern Illinois University	De Kalb	IL	(released as Dave's Picks v. 33)
I:	Might As Well					
	Jack Straw					
	Dire Wolf					
	Looks Like Rain					
	Loser					
	El Paso					
	Ramble On Rose					
	Minglewood Blues					
	It Must Have Been The Roses					
	Let It Grow					
II:	Bertha					
	> Good Lovin'					
	Friend Of The Devil					
	Estimated Prophet					
	> Eyes Of The World					
	> Space					
	> St. Stephen					
	> Drums					
	> Not Fade Away					
	> Black Peter					
	> Sugar Magnolia					
E:	One More Saturday Night					
1977/10/30	Grateful Dead	Assembly Hall	Indiana University	Bloomington	IN	
I:	Minglewood Blues					
	They Love Each Other					
	Mama Tried					
	> Me & My Uncle					
	Tennessee Jed					
	Passenger					
	Candyman					
	Lazy Lightnin'					
	> Supplication					
	Deal					
II:	Samson & Delilah					
	Peggy-O					
	Playin' In The Band					
	> The Other One					
	> Drums					
	> The Wheel					
	> Wharf Rat					
	> Playin' Reprise					
E:	Johnny B. Goode					
1977/11/01	Grateful Dead	Cobo Arena		Detroit	MI	
I:	Might As Well					
	Jack Straw					
	Tennessee Jed					
	El Paso					
	Friend Of The Devil					
	Looks Like Rain					
	Dire Wolf					
	Passenger					
	Peggy-O					
	The Music Never Stopped					
II:	Terrapin Station					
	> Estimated Prophet					
	> The Other One					
	> Drums					
	> Wharf Rat					
	> Truckin'					
	> Around & Around					
E:	U.S. Blues					
1977/11/02	Grateful Dead	Field House	Seneca College	Toronto	ON	(portions released as Dave's Picks v. 12)
I:	Promised Land					
	They Love Each Other					
	Me & My Uncle					
	> Big River					
	Candyman					
	Looks Like Rain					
	Ramble On Rose					
	Lazy Lightnin'					
	> Supplication					
	Might As Well					
II:	Samson & Delilah					
	Ship Of Fools					
	Good Lovin'					
	Sunrise					
	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> St. Stephen					
	> Truckin'					
	> Around & Around					
E:	Terrapin Station					
1977/11/04	Grateful Dead	Cotterell Gym	Colgate University	Hamilton	NY	(released as Dave's Picks v. 12)
I:	Bertha					
	> Good Lovin'					
	Brown-Eyed Women					
	Cassidy					
	It Must Have Been The Roses					
	Sunrise					
	Minglewood Blues					
	Dupree's Diamond Blues					
	Let It Grow					
II:	Samson & Delilah					
	> Cold Rain & Snow					
	Playin' In The Band					
	> Eyes Of The World					
	> Estimated Prophet					
	> The Other One					
	> Drums					
	> Iko Iko					
	> Stella Blue					
	> Playin' Reprise					
E:	Johnny B. Goode					
1977/11/05	Grateful Dead	Community War Memorial Auditorium		Rochester	NY	(released as Dick's Picks v. 34)
I:	Minglewood Blues					
	Mississippi Half-Step					
	Looks Like Rain					
	Dire Wolf					
	Mama Tried					
	> Big River					
	Candyman					
	Jack Straw					
	Deal					
II:	Eyes Of The World					
	> Samson & Delilah					
	It Must Have Been The Roses					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> The Other One					
	> Black Peter					
	> Sugar Magnolia					
E:	One More Saturday Night					
1977/11/06	Grateful Dead	Broome County Arena		Binghamton	NY	(released as Dave's Picks v. 25)
I:	Mississippi Half-Step					
	Jack Straw					
	Tennessee Jed					
	Mexicali Blues					
	> Me & My Uncle					
	Friend Of The Devil					
	Minglewood Blues					
	Dupree's Diamond Blues					
	Passenger					
	Dire Wolf					
	The Music Never Stopped					
II:	Samson & Delilah					
	Sunrise					
	Scarlet Begonias					
	> Fire On The Mountain					
	> Good Lovin'					
	St. Stephen					
	> Drums					
	> Not Fade Away					
	> Wharf Rat					
	> St. Stephen					
	> Truckin'					
E:	Johnny B. Goode					
1977/12/27	Grateful Dead	Winterland Arena		San Francisco	CA	
I:	Bertha					
	> Good Lovin'					
	Brown-Eyed Women					
	Cassidy					
	Peggy-O					
	Looks Like Rain					
	Dire Wolf					
	Passenger					
	Candyman					
	El Paso					
	Friend Of The Devil					
	The Music Never Stopped					
II:	Cold Rain & Snow					
	Lazy Lightnin'					
	> Supplication					
	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> He's Gone					
	Truckin'					
	> Wharf Rat					
	> Around & Around					
E:	Samson & Delilah					
1977/12/29	Grateful Dead	Winterland Arena		San Francisco	CA	(last China Cat Sunflower> I Know You Rider 10/20/74; released as Dick's Picks v. 10)
I:	Jack Straw					
	They Love Each Other					
	Mama Tried					
	Loser					
	Looks Like Rain					
	Tennessee Jed					
	Minglewood Blues					
	Sugaree					
	Promised Land					
II:	Bertha					
	> Good Lovin'					
	It Must Have Been The Roses					
	Sunrise					
	Playin' In The Band					
	> China Cat Sunflower					
	> I Know You Rider					
	> China Doll					
	> Drums					
	> Not Fade Away					
	> Playin' Reprise					
E:	Terrapin Station					
	Johnny B. Goode					
1977/12/30	Grateful Dead	Winterland Arena		San Francisco	CA	(released as Dick's Picks v. 10)
I:	Mississippi Half-Step					
	Me & My Uncle					
	Dire Wolf					
	Looks Like Rain					
	Row Jimmy					
	Big River					
	Peggy-O					
	Passenger					
	Ramble On Rose					
	Let It Grow					
II:	Samson & Delilah					
	Ship Of Fools					
	Estimated Prophet					
	> Eyes Of The World					
	> St. Stephen					
	> Sugar Magnolia					
E:	U.S. Blues					
	Good Lovin'					
1977/12/31	Grateful Dead	Winterland Arena		San Francisco	CA	
I:	The Music Never Stopped					
	Tennessee Jed					
	Me & My Uncle					
	Loser					
	Jack Straw					
	Friend Of The Devil					
	Lazy Lightnin'					
	> Supplication					
II:	Sugar Magnolia					
	> Scarlet Begonias					
	> Fire On The Mountain					
	Truckin'					
	> Wharf Rat					
	> Drums					
	> Not Fade Away					
	> Around & Around					
E:	One More Saturday Night					
	> Casey Jones					
1978/01/06	Grateful Dead	Swing Auditorium		San Bernardino	CA	(Jerry has laryngitis, and his voice takes the 2nd set and the next 2 shows off)
I:	Promised Land					
	Dire Wolf					
	Mama Tried					
	> Big River					
	Loser					
